,artist_name,track_name,track_id,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2804,The Glitch Mob,A Dream Within A Dream,5IG2ks1wL6nm0efZGpRNPN,42,0.103,https://api.spotify.com/v1/audio-analysis/5IG2ks1wL6nm0efZGpRNPN,0.606,323600,0.774,0.769,5,0.676,-9.02,0,0.0875,119.962,4,https://api.spotify.com/v1/tracks/5IG2ks1wL6nm0efZGpRNPN,audio_features,spotify:track:5IG2ks1wL6nm0efZGpRNPN,0.154
2805,The Glitch Mob,Fistful Of Silence,0ufXxeLlR055JvbQQZqAs9,38,0.0665,https://api.spotify.com/v1/audio-analysis/0ufXxeLlR055JvbQQZqAs9,0.276,311053,0.739,0.752,10,0.881,-8.851,1,0.0636,79.8,4,https://api.spotify.com/v1/tracks/0ufXxeLlR055JvbQQZqAs9,audio_features,spotify:track:0ufXxeLlR055JvbQQZqAs9,0.44
2806,The Glitch Mob,Between Two Points (feat. Swan),6Po0JDs8vPuZOCF7RLbtUE,46,0.133,https://api.spotify.com/v1/audio-analysis/6Po0JDs8vPuZOCF7RLbtUE,0.528,335187,0.685,0.0136,6,0.248,-7.369,0,0.0471,121.971,4,https://api.spotify.com/v1/tracks/6Po0JDs8vPuZOCF7RLbtUE,audio_features,spotify:track:6Po0JDs8vPuZOCF7RLbtUE,0.242
2807,The Glitch Mob,We Swarm,4IJUO9cdEvsHVDk52UZVHr,39,0.00584,https://api.spotify.com/v1/audio-analysis/4IJUO9cdEvsHVDk52UZVHr,0.667,354320,0.783,0.789,7,0.345,-8.046,1,0.0551,115.004,4,https://api.spotify.com/v1/tracks/4IJUO9cdEvsHVDk52UZVHr,audio_features,spotify:track:4IJUO9cdEvsHVDk52UZVHr,0.395
2808,The Glitch Mob,Drive It Like You Stole It,0Dz49qemTOjX9RcPZzIl2q,45,0.106,https://api.spotify.com/v1/audio-analysis/0Dz49qemTOjX9RcPZzIl2q,0.608,356453,0.68,0.934,5,0.31,-8.953,0,0.0818,85.962,4,https://api.spotify.com/v1/tracks/0Dz49qemTOjX9RcPZzIl2q,audio_features,spotify:track:0Dz49qemTOjX9RcPZzIl2q,0.419
2809,The Glitch Mob,Fortune Days,5VWVVSABdgccboSdrKGiZH,54,0.383,https://api.spotify.com/v1/audio-analysis/5VWVVSABdgccboSdrKGiZH,0.598,382813,0.67,0.805,1,0.0781,-9.205,0,0.095,104.964,4,https://api.spotify.com/v1/tracks/5VWVVSABdgccboSdrKGiZH,audio_features,spotify:track:5VWVVSABdgccboSdrKGiZH,0.189
2810,The Glitch Mob,"Starve The Ego, Feed The Soul",4q1q6kCMwDf5YUsOkTPBLE,44,0.582,https://api.spotify.com/v1/audio-analysis/4q1q6kCMwDf5YUsOkTPBLE,0.415,346267,0.528,0.906,9,0.498,-12.208,1,0.158,79.911,4,https://api.spotify.com/v1/tracks/4q1q6kCMwDf5YUsOkTPBLE,audio_features,spotify:track:4q1q6kCMwDf5YUsOkTPBLE,0.16
2811,Kaskade,Raining (feat. SunSun),5ZJRHZqbqwCpkruRwZzWca,32,0.00417,https://api.spotify.com/v1/audio-analysis/5ZJRHZqbqwCpkruRwZzWca,0.667,235566,0.752,0.000186,10,0.0981,-6.123,1,0.0586,128.043,4,https://api.spotify.com/v1/tracks/5ZJRHZqbqwCpkruRwZzWca,audio_features,spotify:track:5ZJRHZqbqwCpkruRwZzWca,0.404
2812,KickRaux,Palace,7G77YCTvK8rql68HxoLYbS,34,0.0202,https://api.spotify.com/v1/audio-analysis/7G77YCTvK8rql68HxoLYbS,0.514,218483,0.772,0.00171,6,0.0598,-4.595,0,0.0633,145.057,4,https://api.spotify.com/v1/tracks/7G77YCTvK8rql68HxoLYbS,audio_features,spotify:track:7G77YCTvK8rql68HxoLYbS,0.0391
2813,Seven Lions,Lose Myself - Gazzo Remix,0LSlyiWpMGtEUnoxUP31rn,22,0.0283,https://api.spotify.com/v1/audio-analysis/0LSlyiWpMGtEUnoxUP31rn,0.657,293599,0.916,6.61e-05,11,0.163,-2.621,0,0.337,126.976,4,https://api.spotify.com/v1/tracks/0LSlyiWpMGtEUnoxUP31rn,audio_features,spotify:track:0LSlyiWpMGtEUnoxUP31rn,0.547
2814,Flume,Never Be Like You (feat. Kai),6y0igZArWVi6Iz0rj35c1Y,9,0.446,https://api.spotify.com/v1/audio-analysis/6y0igZArWVi6Iz0rj35c1Y,0.54,234910,0.59,0.0,0,0.14,-4.359,1,0.0528,119.878,4,https://api.spotify.com/v1/tracks/6y0igZArWVi6Iz0rj35c1Y,audio_features,spotify:track:6y0igZArWVi6Iz0rj35c1Y,0.267
2815,Kiesza,Hideaway,5Lyw6U1IpYmKQ0kAOadOj3,2,0.102,https://api.spotify.com/v1/audio-analysis/5Lyw6U1IpYmKQ0kAOadOj3,0.861,251960,0.608,0.012,7,0.0671,-6.976,0,0.0504,122.959,4,https://api.spotify.com/v1/tracks/5Lyw6U1IpYmKQ0kAOadOj3,audio_features,spotify:track:5Lyw6U1IpYmKQ0kAOadOj3,0.181
2816,Animato,Last Resort,5yyOBaLRAGpreeSIoqVOFz,3,0.00271,https://api.spotify.com/v1/audio-analysis/5yyOBaLRAGpreeSIoqVOFz,0.68,494118,0.903,0.853,11,0.127,-7.293,0,0.0363,135.988,4,https://api.spotify.com/v1/tracks/5yyOBaLRAGpreeSIoqVOFz,audio_features,spotify:track:5yyOBaLRAGpreeSIoqVOFz,0.177
2817,Animato,Tuvan - original mix,2H7v01VeDUVQGZ40fsNvAy,7,0.00436,https://api.spotify.com/v1/audio-analysis/2H7v01VeDUVQGZ40fsNvAy,0.442,489350,0.783,0.836,1,0.0752,-8.371,1,0.0556,138.02,4,https://api.spotify.com/v1/tracks/2H7v01VeDUVQGZ40fsNvAy,audio_features,spotify:track:2H7v01VeDUVQGZ40fsNvAy,0.186
2818,Ookay,Thief,5Ce9z7GqSknXccyppRxNLY,65,0.00551,https://api.spotify.com/v1/audio-analysis/5Ce9z7GqSknXccyppRxNLY,0.573,239711,0.807,0.00608,6,0.109,-2.958,1,0.06,149.949,4,https://api.spotify.com/v1/tracks/5Ce9z7GqSknXccyppRxNLY,audio_features,spotify:track:5Ce9z7GqSknXccyppRxNLY,0.206
2819,Lane 8,Hot As You Want,5f4Y1zAYIinYJV5TlZgKLt,43,0.00363,https://api.spotify.com/v1/audio-analysis/5f4Y1zAYIinYJV5TlZgKLt,0.625,286690,0.599,0.000316,8,0.295,-7.997,0,0.0315,125.019,4,https://api.spotify.com/v1/tracks/5f4Y1zAYIinYJV5TlZgKLt,audio_features,spotify:track:5f4Y1zAYIinYJV5TlZgKLt,0.234
2820,Lane 8,With Me,1j52kz97UfunMcCswumapr,49,0.0163,https://api.spotify.com/v1/audio-analysis/1j52kz97UfunMcCswumapr,0.801,348197,0.52,0.77,6,0.139,-13.654,1,0.049,121.991,4,https://api.spotify.com/v1/tracks/1j52kz97UfunMcCswumapr,audio_features,spotify:track:1j52kz97UfunMcCswumapr,0.265
2821,Lane 8,Midnight - Original Mix,5jAAoKfKfENn8EfjqfItKX,53,0.00538,https://api.spotify.com/v1/audio-analysis/5jAAoKfKfENn8EfjqfItKX,0.546,419898,0.889,0.422,0,0.156,-9.965,1,0.0376,123.979,4,https://api.spotify.com/v1/tracks/5jAAoKfKfENn8EfjqfItKX,audio_features,spotify:track:5jAAoKfKfENn8EfjqfItKX,0.107
2822,KSHMR,The Boy - Interlude,2Y8gCvjAhPa5hMLTh7GlJP,0,0.15,https://api.spotify.com/v1/audio-analysis/2Y8gCvjAhPa5hMLTh7GlJP,0.537,52500,0.702,0.0,2,0.469,-9.283,1,0.291,73.675,3,https://api.spotify.com/v1/tracks/2Y8gCvjAhPa5hMLTh7GlJP,audio_features,spotify:track:2Y8gCvjAhPa5hMLTh7GlJP,0.545
2823,KSHMR,Sleepwalk,6aqiqANpUN0wJST9UbyWFD,0,0.0235,https://api.spotify.com/v1/audio-analysis/6aqiqANpUN0wJST9UbyWFD,0.488,223333,0.905,1.82e-05,4,0.751,-2.554,0,0.0833,126.068,4,https://api.spotify.com/v1/tracks/6aqiqANpUN0wJST9UbyWFD,audio_features,spotify:track:6aqiqANpUN0wJST9UbyWFD,0.316
2824,KSHMR,A Father’s Warning - Interlude,0TXYnhCm31yruTAHcBZOvK,0,0.26,https://api.spotify.com/v1/audio-analysis/0TXYnhCm31yruTAHcBZOvK,0.373,36942,0.96,2.44e-06,1,0.844,-5.202,1,0.195,107.481,1,https://api.spotify.com/v1/tracks/0TXYnhCm31yruTAHcBZOvK,audio_features,spotify:track:0TXYnhCm31yruTAHcBZOvK,0.149
2825,KSHMR,Wildcard (EP Version),2SstrSYmAyJJ8vHM47MEAN,0,0.0346,https://api.spotify.com/v1/audio-analysis/2SstrSYmAyJJ8vHM47MEAN,0.445,204375,0.812,1.29e-06,4,0.774,-4.113,0,0.25,127.699,4,https://api.spotify.com/v1/tracks/2SstrSYmAyJJ8vHM47MEAN,audio_features,spotify:track:2SstrSYmAyJJ8vHM47MEAN,0.327
2826,KSHMR,A Thing To Forget - Interlude,1Jxjw8CCVwljcLeYjl2orF,0,0.804,https://api.spotify.com/v1/audio-analysis/1Jxjw8CCVwljcLeYjl2orF,0.323,42472,0.732,0.000463,2,0.236,-7.051,0,0.197,175.653,3,https://api.spotify.com/v1/tracks/1Jxjw8CCVwljcLeYjl2orF,audio_features,spotify:track:1Jxjw8CCVwljcLeYjl2orF,0.342
2827,KSHMR,Dadima,4rLeiwERbxkkGmd4uTXIJ6,0,0.0125,https://api.spotify.com/v1/audio-analysis/4rLeiwERbxkkGmd4uTXIJ6,0.529,269840,0.879,0.0156,6,0.29,-4.776,0,0.0648,102.038,4,https://api.spotify.com/v1/tracks/4rLeiwERbxkkGmd4uTXIJ6,audio_features,spotify:track:4rLeiwERbxkkGmd4uTXIJ6,0.0894
2828,KSHMR,Touch (EP Version),3MxQtzUsnFfdF4GNbzhNKV,0,0.0369,https://api.spotify.com/v1/audio-analysis/3MxQtzUsnFfdF4GNbzhNKV,0.588,198595,0.856,5.36e-05,6,0.105,-5.075,0,0.0394,97.022,4,https://api.spotify.com/v1/tracks/3MxQtzUsnFfdF4GNbzhNKV,audio_features,spotify:track:3MxQtzUsnFfdF4GNbzhNKV,0.428
2829,KSHMR,The Son’s Dissent - Interlude,5x5uvU80ct7pZL5FcuA0Kl,0,0.611,https://api.spotify.com/v1/audio-analysis/5x5uvU80ct7pZL5FcuA0Kl,0.339,38446,0.802,0.000517,5,0.699,-6.065,0,0.427,89.075,3,https://api.spotify.com/v1/tracks/5x5uvU80ct7pZL5FcuA0Kl,audio_features,spotify:track:5x5uvU80ct7pZL5FcuA0Kl,0.731
2830,KSHMR,Dhoom,6kwui6KsdYeHq0Amomhmr5,0,0.00331,https://api.spotify.com/v1/audio-analysis/6kwui6KsdYeHq0Amomhmr5,0.64,198750,0.984,0.28,4,0.431,-2.885,1,0.0697,128.018,4,https://api.spotify.com/v1/tracks/6kwui6KsdYeHq0Amomhmr5,audio_features,spotify:track:6kwui6KsdYeHq0Amomhmr5,0.186
2831,KSHMR,The Lion - Interlude,3Kv92JoPLyaoMvXMqxISz5,0,0.732,https://api.spotify.com/v1/audio-analysis/3Kv92JoPLyaoMvXMqxISz5,0.542,49991,0.626,0.0,0,0.34,-8.515,1,0.0615,109.991,3,https://api.spotify.com/v1/tracks/3Kv92JoPLyaoMvXMqxISz5,audio_features,spotify:track:3Kv92JoPLyaoMvXMqxISz5,0.469
2832,KSHMR,Hymn of Reflection,1XQFlFW9aSjHs3yyyRkAkh,0,0.00614,https://api.spotify.com/v1/audio-analysis/1XQFlFW9aSjHs3yyyRkAkh,0.408,296406,0.885,0.0473,5,0.0874,-3.481,0,0.0405,100.097,4,https://api.spotify.com/v1/tracks/1XQFlFW9aSjHs3yyyRkAkh,audio_features,spotify:track:1XQFlFW9aSjHs3yyyRkAkh,0.37
2833,KSHMR,Bazaar (Official Sunburn Goa 2015 Anthem),4H63ey6mUOBfAu0KQ3qpYD,3,0.125,https://api.spotify.com/v1/audio-analysis/4H63ey6mUOBfAu0KQ3qpYD,0.582,172500,0.979,0.00152,11,0.339,-2.492,0,0.0714,128.01,4,https://api.spotify.com/v1/tracks/4H63ey6mUOBfAu0KQ3qpYD,audio_features,spotify:track:4H63ey6mUOBfAu0KQ3qpYD,0.196
2834,KSHMR,Jungle Whistle,09VCtTxLvVyPY5ZVxQAQK5,0,0.0422,https://api.spotify.com/v1/audio-analysis/09VCtTxLvVyPY5ZVxQAQK5,0.539,235618,0.887,0.00406,2,0.743,-4.892,0,0.0773,111.005,4,https://api.spotify.com/v1/tracks/09VCtTxLvVyPY5ZVxQAQK5,audio_features,spotify:track:09VCtTxLvVyPY5ZVxQAQK5,0.216
2835,Third Eye Blind,Company of Strangers,72FsXvvIe3XimrXQcZ706n,37,0.0127,https://api.spotify.com/v1/audio-analysis/72FsXvvIe3XimrXQcZ706n,0.403,190834,0.898,1.64e-06,8,0.124,-3.145,1,0.0514,164.951,4,https://api.spotify.com/v1/tracks/72FsXvvIe3XimrXQcZ706n,audio_features,spotify:track:72FsXvvIe3XimrXQcZ706n,0.578
2836,Third Eye Blind,Queen of Daydreams,110g3C3giAxFQPA3rb2UKm,38,0.0583,https://api.spotify.com/v1/audio-analysis/110g3C3giAxFQPA3rb2UKm,0.615,241776,0.868,0.000825,5,0.131,-5.217,1,0.0543,128.002,4,https://api.spotify.com/v1/tracks/110g3C3giAxFQPA3rb2UKm,audio_features,spotify:track:110g3C3giAxFQPA3rb2UKm,0.496
2837,Third Eye Blind,Don't Give In,6yuYsYSTJWHzLCdRyQ5i8J,37,0.0921,https://api.spotify.com/v1/audio-analysis/6yuYsYSTJWHzLCdRyQ5i8J,0.503,218824,0.785,3.55e-06,7,0.231,-4.851,1,0.048,179.878,4,https://api.spotify.com/v1/tracks/6yuYsYSTJWHzLCdRyQ5i8J,audio_features,spotify:track:6yuYsYSTJWHzLCdRyQ5i8J,0.36
2838,Third Eye Blind,Isn't It Pretty,7umpAeke502Vxh0vgAQgBw,38,0.195,https://api.spotify.com/v1/audio-analysis/7umpAeke502Vxh0vgAQgBw,0.572,245394,0.8,0.621,4,0.15,-6.681,0,0.238,101.821,4,https://api.spotify.com/v1/tracks/7umpAeke502Vxh0vgAQgBw,audio_features,spotify:track:7umpAeke502Vxh0vgAQgBw,0.34
2839,Third Eye Blind,Sherri Is a Stoner,32FrQhvo2eNHtuofYXf58k,35,0.0656,https://api.spotify.com/v1/audio-analysis/32FrQhvo2eNHtuofYXf58k,0.443,252362,0.679,2.53e-05,7,0.0951,-4.508,1,0.0631,160.471,4,https://api.spotify.com/v1/tracks/32FrQhvo2eNHtuofYXf58k,audio_features,spotify:track:32FrQhvo2eNHtuofYXf58k,0.22
2840,Third Eye Blind,Weightless,6Ty4vUSOcFvdzyqae7ZZX0,26,0.000188,https://api.spotify.com/v1/audio-analysis/6Ty4vUSOcFvdzyqae7ZZX0,0.455,230891,0.806,0.00269,7,0.138,-4.08,1,0.0417,139.948,5,https://api.spotify.com/v1/tracks/6Ty4vUSOcFvdzyqae7ZZX0,audio_features,spotify:track:6Ty4vUSOcFvdzyqae7ZZX0,0.334
2841,Third Eye Blind,Cop vs. Phone Girl,7LNzXINzIYfmqF1Zy3uceA,36,0.123,https://api.spotify.com/v1/audio-analysis/7LNzXINzIYfmqF1Zy3uceA,0.726,206059,0.761,0.0,2,0.138,-4.585,1,0.163,91.0,4,https://api.spotify.com/v1/tracks/7LNzXINzIYfmqF1Zy3uceA,audio_features,spotify:track:7LNzXINzIYfmqF1Zy3uceA,0.646
2842,Seven Lions,Creation - Soltan Remix,5iE6U0CHuxQZbsOQkZM0sU,19,0.00113,https://api.spotify.com/v1/audio-analysis/5iE6U0CHuxQZbsOQkZM0sU,0.553,268504,0.865,0.000773,9,0.338,-3.908,0,0.169,160.073,4,https://api.spotify.com/v1/tracks/5iE6U0CHuxQZbsOQkZM0sU,audio_features,spotify:track:5iE6U0CHuxQZbsOQkZM0sU,0.296
2843,Seven Lions,Coming Home - Kap Slap Remix,1ghYF1Bl1HAneKlKjDqy7e,16,0.00299,https://api.spotify.com/v1/audio-analysis/1ghYF1Bl1HAneKlKjDqy7e,0.298,195763,0.779,2.15e-05,7,0.138,-2.977,1,0.0532,134.084,4,https://api.spotify.com/v1/tracks/1ghYF1Bl1HAneKlKjDqy7e,audio_features,spotify:track:1ghYF1Bl1HAneKlKjDqy7e,0.428
2844,Seven Lions,Creation - Jason Ross Remix,3JA2iX5scSBCmgmkjDG7Vn,18,0.00526,https://api.spotify.com/v1/audio-analysis/3JA2iX5scSBCmgmkjDG7Vn,0.72,379965,0.825,0.00552,2,0.115,-5.914,1,0.267,128.039,4,https://api.spotify.com/v1/tracks/3JA2iX5scSBCmgmkjDG7Vn,audio_features,spotify:track:3JA2iX5scSBCmgmkjDG7Vn,0.229
2845,Seven Lions,Coming Home - Suspect 44 Remix,1qprj5ANMzIeo7aVBO75fX,18,0.00289,https://api.spotify.com/v1/audio-analysis/1qprj5ANMzIeo7aVBO75fX,0.403,198835,0.85,0.0,7,0.0841,-3.909,1,0.102,140.331,4,https://api.spotify.com/v1/tracks/1qprj5ANMzIeo7aVBO75fX,audio_features,spotify:track:1qprj5ANMzIeo7aVBO75fX,0.163
2846,Seven Lions,Creation - Beatman And Ludmilla Remix,3LjQSEoU0rJOYzMwTyk3CC,14,0.00026,https://api.spotify.com/v1/audio-analysis/3LjQSEoU0rJOYzMwTyk3CC,0.47,239953,0.853,0.0406,9,0.34,-4.204,1,0.0684,130.167,4,https://api.spotify.com/v1/tracks/3LjQSEoU0rJOYzMwTyk3CC,audio_features,spotify:track:3LjQSEoU0rJOYzMwTyk3CC,0.178
2847,Seven Lions,Coming Home - 3LAU Remix,79fdvausxe5wjOlL8g9pzs,18,0.000286,https://api.spotify.com/v1/audio-analysis/79fdvausxe5wjOlL8g9pzs,0.619,193014,0.912,0.000329,4,0.0949,-3.152,0,0.0303,125.983,4,https://api.spotify.com/v1/tracks/79fdvausxe5wjOlL8g9pzs,audio_features,spotify:track:79fdvausxe5wjOlL8g9pzs,0.127
2848,Seven Lions,Creation - Sunday Service Remix,1vTNHQb3cT1N1uO8EYLSWg,21,0.0153,https://api.spotify.com/v1/audio-analysis/1vTNHQb3cT1N1uO8EYLSWg,0.508,234934,0.79,0.000309,9,0.0908,-4.382,0,0.11,145.008,4,https://api.spotify.com/v1/tracks/1vTNHQb3cT1N1uO8EYLSWg,audio_features,spotify:track:1vTNHQb3cT1N1uO8EYLSWg,0.209
2849,Seven Lions,A Way To Say Goodbye - Puppet Remix,7abe5b2qHGbLkqUth285kX,26,0.0167,https://api.spotify.com/v1/audio-analysis/7abe5b2qHGbLkqUth285kX,0.462,364413,0.649,0.0,3,0.0863,-5.959,1,0.0393,128.128,4,https://api.spotify.com/v1/tracks/7abe5b2qHGbLkqUth285kX,audio_features,spotify:track:7abe5b2qHGbLkqUth285kX,0.0403
2850,Seven Lions,The End - Birds Of Paradise Remix,6ZTM8iaIoTBpqGuVPFT5Y3,22,0.00221,https://api.spotify.com/v1/audio-analysis/6ZTM8iaIoTBpqGuVPFT5Y3,0.601,468053,0.792,0.38,7,0.0877,-6.865,1,0.07,124.94,4,https://api.spotify.com/v1/tracks/6ZTM8iaIoTBpqGuVPFT5Y3,audio_features,spotify:track:6ZTM8iaIoTBpqGuVPFT5Y3,0.401
2851,Seven Lions,December - Beatman & Ludmilla Remix,24ob6JXAjYDL4Xu41CZLFu,22,0.000406,https://api.spotify.com/v1/audio-analysis/24ob6JXAjYDL4Xu41CZLFu,0.506,377159,0.883,0.342,10,0.157,-4.747,0,0.0372,134.985,4,https://api.spotify.com/v1/tracks/24ob6JXAjYDL4Xu41CZLFu,audio_features,spotify:track:24ob6JXAjYDL4Xu41CZLFu,0.132
2852,Seven Lions,A Way To Say Goodbye - Ricky Mears Remix,7g7w1Xs3cZehtN1e0kUnSo,25,0.00323,https://api.spotify.com/v1/audio-analysis/7g7w1Xs3cZehtN1e0kUnSo,0.464,299866,0.883,2.54e-05,8,0.139,-4.184,1,0.0719,134.956,4,https://api.spotify.com/v1/tracks/7g7w1Xs3cZehtN1e0kUnSo,audio_features,spotify:track:7g7w1Xs3cZehtN1e0kUnSo,0.378
2853,Seven Lions,Lose Myself - Paris Blohm Remix,4WAoSh9ymGycHZfxJSWq6a,28,0.0355,https://api.spotify.com/v1/audio-analysis/4WAoSh9ymGycHZfxJSWq6a,0.565,299079,0.75,1.38e-05,2,0.199,-4.043,1,0.0432,127.004,4,https://api.spotify.com/v1/tracks/4WAoSh9ymGycHZfxJSWq6a,audio_features,spotify:track:4WAoSh9ymGycHZfxJSWq6a,0.185
2854,Seven Lions,A Way To Say Goodbye - Acoustic,3Klyjz0u1mHmE8n1x0PA6N,26,0.0154,https://api.spotify.com/v1/audio-analysis/3Klyjz0u1mHmE8n1x0PA6N,0.514,189973,0.738,0.0,3,0.284,-6.872,1,0.0424,128.078,4,https://api.spotify.com/v1/tracks/3Klyjz0u1mHmE8n1x0PA6N,audio_features,spotify:track:3Klyjz0u1mHmE8n1x0PA6N,0.175
2855,Seven Lions,Intro,4vrIFWqjf9AM05c0hBnZhR,34,0.306,https://api.spotify.com/v1/audio-analysis/4vrIFWqjf9AM05c0hBnZhR,0.111,96869,0.298,0.911,2,0.0596,-12.776,1,0.0394,85.213,3,https://api.spotify.com/v1/tracks/4vrIFWqjf9AM05c0hBnZhR,audio_features,spotify:track:4vrIFWqjf9AM05c0hBnZhR,0.0332
2856,Seven Lions,Summer Of The Occult,2VgQzy4lbj5k3vWqhciQQP,41,0.000738,https://api.spotify.com/v1/audio-analysis/2VgQzy4lbj5k3vWqhciQQP,0.463,340388,0.763,0.176,2,0.202,-6.398,1,0.0667,170.057,4,https://api.spotify.com/v1/tracks/2VgQzy4lbj5k3vWqhciQQP,audio_features,spotify:track:2VgQzy4lbj5k3vWqhciQQP,0.179
2857,Seven Lions,Creation,4vfdACbOXF6IXIPrH2u5dI,40,0.00171,https://api.spotify.com/v1/audio-analysis/4vfdACbOXF6IXIPrH2u5dI,0.504,311272,0.852,1.68e-05,9,0.2,-4.897,0,0.41,130.017,4,https://api.spotify.com/v1/tracks/4vfdACbOXF6IXIPrH2u5dI,audio_features,spotify:track:4vfdACbOXF6IXIPrH2u5dI,0.359
2858,Seven Lions,Coming Home,6EfXW7sXZcr2X2bGHNHBAA,42,0.00634,https://api.spotify.com/v1/audio-analysis/6EfXW7sXZcr2X2bGHNHBAA,0.498,188840,0.816,0.0,7,0.558,-4.681,1,0.0375,125.895,4,https://api.spotify.com/v1/tracks/6EfXW7sXZcr2X2bGHNHBAA,audio_features,spotify:track:6EfXW7sXZcr2X2bGHNHBAA,0.36
2859,Seven Lions,Leaving Earth,5TiJIieCsjUMFbQJiYUOwH,49,0.0892,https://api.spotify.com/v1/audio-analysis/5TiJIieCsjUMFbQJiYUOwH,0.236,426116,0.471,0.885,6,0.068,-9.874,0,0.0295,93.01,3,https://api.spotify.com/v1/tracks/5TiJIieCsjUMFbQJiYUOwH,audio_features,spotify:track:5TiJIieCsjUMFbQJiYUOwH,0.0357
2860,Seven Lions,Falling Away - Festival Mix (Radio Edit),6t8d3jLQMN3C5JDkOjIhnf,49,0.00206,https://api.spotify.com/v1/audio-analysis/6t8d3jLQMN3C5JDkOjIhnf,0.47,225015,0.835,1.25e-06,7,0.843,-3.793,0,0.0583,127.994,4,https://api.spotify.com/v1/tracks/6t8d3jLQMN3C5JDkOjIhnf,audio_features,spotify:track:6t8d3jLQMN3C5JDkOjIhnf,0.201
2861,Seven Lions,The Journey,3525g8DbqIDMN3lpB1AIeB,42,0.000987,https://api.spotify.com/v1/audio-analysis/3525g8DbqIDMN3lpB1AIeB,0.455,321478,0.813,0.307,7,0.192,-6.23,0,0.0431,84.999,4,https://api.spotify.com/v1/tracks/3525g8DbqIDMN3lpB1AIeB,audio_features,spotify:track:3525g8DbqIDMN3lpB1AIeB,0.133
2862,Porter Robinson,Fellow Feeling,2JgbGCxtzRp6wL5H1DgxV7,47,0.0985,https://api.spotify.com/v1/audio-analysis/2JgbGCxtzRp6wL5H1DgxV7,0.339,350173,0.541,0.158,8,0.305,-5.332,0,0.0751,128.103,3,https://api.spotify.com/v1/tracks/2JgbGCxtzRp6wL5H1DgxV7,audio_features,spotify:track:2JgbGCxtzRp6wL5H1DgxV7,0.11
2863,Epik High,Owls. Shadows. Tears.,60MKX9ADTegPOZLAxAv47N,0,0.138,https://api.spotify.com/v1/audio-analysis/60MKX9ADTegPOZLAxAv47N,0.639,85333,0.323,0.883,9,0.125,-13.38,0,0.0305,130.091,4,https://api.spotify.com/v1/tracks/60MKX9ADTegPOZLAxAv47N,audio_features,spotify:track:60MKX9ADTegPOZLAxAv47N,0.517
2864,Kaskade,LAX to JFK,2dKsnPnXPYIcTZBUMniodi,34,0.00617,https://api.spotify.com/v1/audio-analysis/2dKsnPnXPYIcTZBUMniodi,0.784,187880,0.53,0.819,9,0.0742,-10.946,0,0.0766,122.006,4,https://api.spotify.com/v1/tracks/2dKsnPnXPYIcTZBUMniodi,audio_features,spotify:track:2dKsnPnXPYIcTZBUMniodi,0.326
2865,Hardstyle,The Winner,0xVEktxVNbcpydocZlacSI,0,8.1e-05,https://api.spotify.com/v1/audio-analysis/0xVEktxVNbcpydocZlacSI,0.647,210961,0.819,0.842,9,0.13,-4.44,0,0.0336,140.009,4,https://api.spotify.com/v1/tracks/0xVEktxVNbcpydocZlacSI,audio_features,spotify:track:0xVEktxVNbcpydocZlacSI,0.375
2866,deadmau5,Failbait - Original Mix,4fnjcBbcIWMnX3rw1Mcz8o,37,0.0477,https://api.spotify.com/v1/audio-analysis/4fnjcBbcIWMnX3rw1Mcz8o,0.825,289147,0.873,0.000332,10,0.0745,-7.882,0,0.338,93.995,4,https://api.spotify.com/v1/tracks/4fnjcBbcIWMnX3rw1Mcz8o,audio_features,spotify:track:4fnjcBbcIWMnX3rw1Mcz8o,0.782
2867,deadmau5,Templar,3vQvyIsrVaM7TBzdwoIZ9e,15,0.00734,https://api.spotify.com/v1/audio-analysis/3vQvyIsrVaM7TBzdwoIZ9e,0.787,379282,0.907,0.894,9,0.594,-5.051,1,0.0473,127.975,4,https://api.spotify.com/v1/tracks/3vQvyIsrVaM7TBzdwoIZ9e,audio_features,spotify:track:3vQvyIsrVaM7TBzdwoIZ9e,0.448
2868,deadmau5,There Might Be Coffee,1dyfTBfrp0F5dnCGrXMN4E,39,0.0115,https://api.spotify.com/v1/audio-analysis/1dyfTBfrp0F5dnCGrXMN4E,0.659,422773,0.891,0.681,7,0.108,-5.675,0,0.28,128.016,3,https://api.spotify.com/v1/tracks/1dyfTBfrp0F5dnCGrXMN4E,audio_features,spotify:track:1dyfTBfrp0F5dnCGrXMN4E,0.191
2869,Bill Evans,Peace Piece,5xkTHtZiRaazoh87lpeNwY,8,0.982,https://api.spotify.com/v1/audio-analysis/5xkTHtZiRaazoh87lpeNwY,0.356,402271,0.0314,0.884,0,0.0797,-21.016,1,0.0552,74.695,4,https://api.spotify.com/v1/tracks/5xkTHtZiRaazoh87lpeNwY,audio_features,spotify:track:5xkTHtZiRaazoh87lpeNwY,0.0684
2870,ZHU,Paradise Awaits,7w0RvC8LO5xpj3klbbS9rG,45,0.118,https://api.spotify.com/v1/audio-analysis/7w0RvC8LO5xpj3klbbS9rG,0.865,213440,0.539,0.0832,6,0.103,-7.817,0,0.174,123.976,4,https://api.spotify.com/v1/tracks/7w0RvC8LO5xpj3klbbS9rG,audio_features,spotify:track:7w0RvC8LO5xpj3klbbS9rG,0.41
